texto;classe;prob_pos;prob_neg;prob_neu;emoticon
Eles entendem tanto de Brasil que as placas estão em Espanhol;negativo;0.04981660470877665;0.0780211536603314;0.872162241630896;🙁
então já era o Brasil kkkkk;negativo;0.03793089181441538;0.29896980272063445;0.6630993054649509;🙁
Não ah como ter essa final México e Portugal estão na mesma chave;negativo;0.04042465505653049;0.2967015931833366;0.662873751760133;🙁
previsao de mexico e portugal na final e o caralho aqui e 100% jesus acredito no hexa;positivo;0.45838733719873004;0.1749523650745628;0.3666602977267076;🙂
Queria que os simpsons fizessem um episódio mostrando o palmeiras sendo campeão mundial :(;neutro;0.13181218367944642;0.7654150475441251;0.1027727687764272;😐
Eu espero que seja Brasil × Portugal. <br />E se acerta, vou voltar e da lick e me inscrever 👍;neutro;0.006406940855397293;0.8966736334098139;0.09691942573478923;😐
Ai fudeu amigo!!!;negativo;0.035286064930936376;0.05193992790673267;0.9127740071623317;🙁
Impossível México se despede da copa segunda feira assim que for derrotado pelo Brasil;neutro;0.00567668196596324;0.6141858238226856;0.38013749421135307;😐
Não dá  !!! Só se for na semifinal!!;neutro;0.1489233235994356;0.4817267842429772;0.3693498921575874;😐
NÃO TEM COMO O MÉXICO PEGA O PORTUGAL NA FINAL NO MÁXIMO NA SAMI SIMPSONS TA ERRADO;negativo;0.07850924158490288;0.04337794464476589;0.8781128137703321;🙁
Nada haver;negativo;0.010871511118909853;0.05726330512393488;0.9318651837571557;🙁
esta previsão ta errada o mexico e Portugal podem ter o comfroto na semi final;negativo;0.004815339857461013;0.3989552557350343;0.5962294044075037;🙁
Nao tem como o México e Portugal irem pra final ja que Estão no mesmo lado nas oitavas de final;negativo;0.0030719547186226627;0.1211840099151352;0.8757440353662406;🙁
"Alemanha &quot;eliminada&quot; na primeira fase! Já sabemos de tudo, essa FIFA não me engana mais, resultados combinados, agora o Brasil vai ter o penta que tanto os brasileiros querem. Triste o futebol de cartolas.";negativo;7.716459756052658e-08;0.002098282209896445;0.9979016406255007;🙁
Os Simpsons disse México e Portugal são bons mas é o Brasil que o Brasil vai perder para o México kkkkkk os Simpsons tem razão;negativo;0.0025786501145089145;0.04989642541020863;0.9475249244752794;🙁
🇲🇽Ihhhh parece que alguém vai para final kkkkk<br />🇧🇷 já pode arrumar as malas que segunda vc vai embora BLZ;negativo;2.978704663076365e-06;0.21220052033335443;0.7877965009619816;🙁
A minha  previsão  final.  Bélgica  vs engleterra;neutro;0.4301716728804765;0.5497082945665716;0.02012003255295282;😐
Não tem como ser final Portugal e México, já que esses times estão no mesmo lado da chave, no máximo pode ser semifinal.;neutro;0.02683289236169344;0.7026904192256044;0.2704766884126999;😐
Os Simpsons nunca disseram que era a final, MAS SIM que era um jogo decisivo, e como as 2 seleções só podem vir-se a encontrar nas quartas de final, acho que já está defenido, que se acontecer esse jogo entre o Portugal e México será para decidir quem passa à final;negativo;6.150792234286207e-06;0.003634356459410124;0.9963594927483624;🙁
Na final   impossível  não será  Agora na meia final. Sim mesmo  não acredito 🤣🤣🤣;negativo;0.0009664971595791989;0.007597511320044555;0.9914359915203763;🙁
e impossivel esses times se emfrentarem na final,  estao na msm chave se esse jogo acontecer sera na semifinal;negativo;0.011318682213889231;0.23095548622141904;0.757725831564692;🙁
Portugal x mexico so nas quartas ,pq estao no mesmo lado no chaveamento 16 avos;negativo;0.08047665178991674;0.14718220837325793;0.7723411398368232;🙁
Kkkkkk;negativo;0.25581741367557653;0.34884208191770333;0.3953405044067196;🙁
México cai para o Brasil e Portugual cai para o Uruguai, nenhum dos dois na final pode apostar.;neutro;0.0012939275951025797;0.7289814615836194;0.26972461082127697;😐
MeXICO X PORTUGAL NÃO VÃO FAZER A FINAL  PQ ELES ESTÃO NO MESMO EMPARELHAMENTO .;negativo;0.05802035761358965;0.3345583038245728;0.6074213385618371;🙁
Glr, eu vi uma reportagem de um vidente, que ele disse que vai acontecer um grande massacre lá na Rússia e vai morrer um montão gente, será que é na final ?;negativo;0.00010095737750622795;0.03001077204803452;0.9698882705744586;🙁
Não tem como eles se enfrentarem na final, estão na msm chave;negativo;0.040812899916389034;0.40242312976400024;0.5567639703196101;🙁
Illuminati só faz me lembrar de teoria de adolescentes retardados...;negativo;0.037349381668436425;0.1233851320814132;0.839265486250153;🙁
Não tem como da final entre eles, pois estão do mesmo lado da chave. O máximo que eles podem se enfrentar e nas Semifinais;negativo;0.0034905597735561647;0.4511294306449357;0.5453800095815067;🙁
kkkkk se portugal for a final o mexico tem k passar no caminho de portugal e sera na meia final!! Abram os olhos e vejam a realidade;negativo;0.004664844020892762;0.4022204028367533;0.5931147531423496;🙁
Essa final poderia acontecer se o México sai-se em primeiro do grupo, e se passar por Brasil nas oitavas pegara provavelmente a Bélgica e se Portugal se der bem contra seus adversários México e Portugal se enfrentariam nas semi finais;negativo;0.001086308113640831;0.4807068257120764;0.5182068661742888;🙁
😎👍✌;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
nao eh final de campeonato e sim um amistoso;negativo;0.005442308854101548;0.042743639310286165;0.9518140518356152;🙁
Mexico x portugal na final é impossivel, por causa do chaveamento, podem no maximo se enfrentarem na semi;negativo;0.009048401454800658;0.40056130225356196;0.5903902962916341;🙁
Os Simpsons estão errados. Pq o México não vai passar do Brasil. 😌;negativo;0.007993514342054973;0.0665790749773387;0.9254274106806054;🙁
Argentina x Suecia na final;positivo;0.4518118526863014;0.4129717119328456;0.13521643538085326;🙂
esta errou, já é impossivel acertar;negativo;0.054744877812739776;0.37218022769975345;0.5730748944875078;🙁
Mds México e Portugal tá na mesma chave;negativo;0.0847882758550979;0.044483887220602064;0.870727836924301;🙁
Brasil x Suécia;neutro;0.1853284532546139;0.6956374578759705;0.11903408886941569;😐
Não tem como não,Portugal e Mexico no maximo só podem se enfrentar na quartas ou semi final.;negativo;0.000884436270746919;0.342814472743863;0.6563010909853892;🙁
"Se fores PORTUGUÊS  dá like e comenta &quot;EU SOU&quot;";neutro;0.06018036504936228;0.5730849413228415;0.36673469362779676;😐
Impossível Portugal e México fazer a final de 2018, pois ambas seleçães estão do mesmo lado da chave !;neutro;0.004562209408036085;0.701670980451275;0.2937668101406881;😐
É impossível acontecer;negativo;0.08055658537647828;0.1681625420116945;0.7512808726118282;🙁
Até parece q México vai ganhar do Brasil;negativo;0.05425899513928523;0.15249173133013827;0.7932492735305784;🙁
Brasil vai sair de novo nas quartas de finais kkk;neutro;0.0013016431599139084;0.6772505323836697;0.3214478244564146;😐
O Brasil já era pra ter vasado da copa;negativo;0.03820970010061766;0.4760948697539041;0.4856954301454786;🙁
"Eita&#39;-&#39;";neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Se passarem, eles vão se enfrentar nas semifinais;neutro;0.04658505339731894;0.5681086981005131;0.3853062485021664;😐
México pega Brasil na segunda! Não vem fala q Brasil perde não;negativo;0.0007707610246426436;0.07079347976947704;0.9284357592058813;🙁
😂🤣😂🤣😂🤣😂🤣🤣🤣😂😂;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Brasil x Bélgica final da Copa do mundo 2018;neutro;0.10018480969381964;0.8479378335586504;0.05187735674753141;😐
Não é México e Portugal este jogo foi o da Alemanha <br />Pq o jogo foi sem graça e os uniformes era da msm cor dos times que aparecem na série;negativo;0.0010963469901234515;0.12311670276491583;0.8757869502449634;🙁
Ou os simpsons fazem isso acontecer;negativo;0.13835546514043276;0.37133766548680536;0.49030686937276136;🙁
Erroooooou;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Eu queria que os Simpsons descobrice onde está o carro do ovo que sumiu era 30 ovos por apenas 10 reais;negativo;0.003069490432175091;0.2985180507229785;0.6984124588448457;🙁
Kkkkkk Brasil vai derrota México na segunda;neutro;0.03525130819864466;0.584571460833726;0.380177230967631;😐
vim do futuro para falar que o brasil ganhou de 3x0 do méxico pode printa no seu celular um abraço!!;negativo;0.002799555331498574;0.13379979077400106;0.8634006538944946;🙁
Se o México ganhar do Brasil segunda feira aí eu vou acreditar nisso;neutro;0.0016104849328646507;0.6682298878316258;0.33015962723551073;😐
Mais de 600 episódios , isso porque não viram one piece;neutro;0.033475096456776175;0.89583209848075;0.07069280506247319;😐
"Simpsons previram q o Brasil seria Hexa em um certo episódio da 25¤ temp se não me engano... e acredito nessa previsão para a copa de 2018 ;)";neutro;0.0010320411631537837;0.8276225627875615;0.1713453960492896;😐
Se Portugal ganhar do Uruguai no sábado eu ja vou acreditar nisso ai kkk Quem dirá se o México eliminar o Brasil, ai que eu vou acreditar mesmo nessa onda ai kkkk;neutro;7.516149818041084e-05;0.552169923275969;0.4477549152258484;😐
não tem como ser a final méxico x portugal, eles estão do mesmo lado do chaveamento pode ser no máximo a semi final 🙏🏻;neutro;0.06327334908918769;0.5818728870067765;0.35485376390403534;😐
Se México vai pra final, então o Brasil será eliminado na segunda feira;neutro;0.0006391008395908645;0.7150045632073246;0.2843563359530851;😐
Nossa Portugal e Mexico seria Foda;positivo;0.6553589369553856;0.06700354655878245;0.2776375164858311;🙂
Já errou por que Portugal e México estão na mesma chave então no máximo irão se enfrentar na semifinal na final é impossível.;negativo;0.00019696008301077334;0.014181534978258805;0.985621504938724;🙁
Estou torcendo para Portugal.;positivo;0.498556351893726;0.27628258950516976;0.22516105860110433;🙂
Argentina e França na final;positivo;0.6644934839351186;0.10388502218985902;0.23162149387502143;🙂
O  MÉXICO   não   vai  pra  final  porque  vai  perder  pra  nossa  SELEÇÃO !!;negativo;0.0009712121720957734;0.13698103655473137;0.8620477512731726;🙁
Tolos... Não é previsão... É planejamento... Eles não estão prevendo nada... Eles estão mostrando o que eles querem que aconteça....;neutro;0.015154133678183836;0.8926372303234732;0.09220863599834583;😐
Copa do mundo,copa do mundo onde as novinha assanha;neutro;0.030291600092255233;0.6119935486906772;0.35771485121706703;😐
Previsão do Simpsons falhou pqer msm se os dois times se classificarem vão jogar na semi final e não na final kkkkk;negativo;0.00016189228104228435;0.060538352640086696;0.9392997550788719;🙁
Isso nunca vai acontecer pq eles vao se enfrentar antes da final se passarem;negativo;0.0002413214459643673;0.009428926130558688;0.9903297524234801;🙁
força BRASIL<br />PODEMOS GANHAR O MÉXICO SEGUNDA-FEIRA;negativo;0.059807309061237386;0.11530913537368248;0.8248835555650795;🙁
<b>Alemãnha saiu da copa</b>;neutro;0.1428590300190577;0.46939416323577704;0.3877468067451654;😐
Portugal e México só podem jogar a Semifinal, portanto a previsão furou...;neutro;0.030714021649842816;0.8633516676299615;0.10593431072019673;😐
Eles se enfrentariam na semifinal pq tão no msm lado das classificações;negativo;0.01385039372795318;0.04497211954230752;0.9411774867297394;🙁
O México tá fora😪;negativo;0.23380668455192283;0.28451187441777526;0.48168144103030186;🙁
Errou, Portugal x Mexico se enfrentam nas semi-finais...;neutro;0.1335564366751417;0.6477043089692698;0.21873925435558633;😐
Tumara que seja o brasil porfavor;neutro;0.2787690148452617;0.4353543560236543;0.285876629131084;😐
E um ep muito antigo, então não sei se essa possível previsão deles é pra 2018;neutro;0.01628612752374082;0.5099280065272594;0.47378586594900257;😐
Vai ser Brasil e Bélgica... biiiirl;negativo;0.0720350948329553;0.43539842324659594;0.4925664819204499;🙁
A final será Brasil 🇧🇷 🆚 🇩🇰 Dinamarca ! 3 a 0 pro Brasil 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷 🇧🇷<br />Vai Brasil 🇧🇷! 🙌;neutro;0.0029296148876281035;0.9952004359313052;0.0018699491810700358;😐
ESPERO QUE NUM  SEJA VERDADE;neutro;0.16421682137318214;0.47641862661913836;0.3593645520076797;😐
Não tem nem como ser Portugal e México kkkk;positivo;0.39034602966986864;0.3779575171725145;0.23169645315761817;🙂
Já vai ser impossivel ser essa a final. Se Portugal encontrar o México é nas meias finais;negativo;0.1687009147360779;0.3755398703235196;0.4557592149404005;🙁
Erraram;negativo;0.1186467700549186;0.2203440989163894;0.6610091310286913;🙁
Niguem tira esse titulo do Brasil;neutro;0.10732942103611304;0.49183962049584445;0.4008309584680413;😐
Acho que isso será difícil acontecer pq tem muitas seleções boas tem Espanha, França, Bélgica, Inglaterra.;negativo;0.020396852023505163;0.02266752226104914;0.9569356257154447;🙁
Braisil x belgica final;negativo;0.3107597987218903;0.27142100699893534;0.4178191942791746;🙁
Então Brasil vai perder pro México;negativo;0.0006771026577932532;0.14549885403157403;0.8538240433106338;🙁
Estão na mesma chave no máximo vão se enfrentar na semi;negativo;0.0032645383531368162;0.2221316496191997;0.7746038120276636;🙁
Nas oitavas é batsil e México não;neutro;0.11111236542851456;0.5555620726852118;0.33332556188627316;😐
Eu acho que vai dar Brasil vs México;neutro;0.09082145280817136;0.7383531685838429;0.1708253786079858;😐
é impossivel pk se portugal e mexico ganham todos os jogos encontram se na meia final;negativo;0.12330624433170925;0.03803387745309404;0.8386598782151973;🙁
impossível, No máximo México x Portugal Nas Semifinais;neutro;0.3838430390426353;0.4302795072483555;0.1858774537090095;😐
Msksk piada;negativo;0.11392729103167455;0.06329296743573318;0.8227797415325921;🙁
Isso já não é mais possível, o México se classificou em 2 lugar no grupo F, um confronto entre ambos, só pode acontecer nas semi-finais.;neutro;0.0007158514398661589;0.985836773215014;0.013447375345116436;😐
eh parece que essa eles vão erra,  já que o Brasil vai  atropelar México , segunda feira.;negativo;0.0007223219557770664;0.04755120035392616;0.9517264776902946;🙁
Já dá errado pq estão no mesmo lado do chaveamento ainda tá vivo o hexa;negativo;0.0007861073496026525;0.00756119265533583;0.9916526999950633;🙁
Final n, agr a semi ss, pq nas oitavas o México e Portugal estão no msm lado;negativo;0.0026897975621519034;0.020733116764782285;0.9765770856730653;🙁
Homer fala na cruzadinhas Brasil hexa campiao e ai pode ser previsão;neutro;0.007168220343467377;0.5245616462641135;0.46827013339241763;😐
Bélgica;positivo;0.38462046421266677;0.23077238052242996;0.3846071552649035;🙂
dessa vez !! errouuuu!!!;negativo;0.11748168558735796;0.11729060670154562;0.7652277077110965;🙁
Sou de Portugal😍 espero que a gente ganhe a copa!;negativo;0.04768175633150914;0.2845779533058044;0.6677402903626856;🙁
Vim do futuro pra diZer que Brasil foi campeão e ganhou de 1x0;neutro;0.32814545337153217;0.42378067131448416;0.24807387531398112;😐
Eu escolho Deuuus, eu escolho ser amigo de Deuuuus;neutro;0.16739655911485601;0.5121248820835219;0.3204785588016214;😐
Errou por 1 jogo. Se ambos avançarem, se enfrentarão na semi final.;neutro;0.003702830992343611;0.49913871899397677;0.49715845001368053;😐
Mexico e Portugal na final do campeonato do mundo 2018 é impossivel... esses dois países no maximo dos maximos encontram-se na meia final.... <br /><br />Moral da história: nem tudo o que reluz é ouro;negativo;0.0017785987049663827;0.04254146670418855;0.9556799345908428;🙁
Podiam fazer sobre a justiça brssileira,  Lula bebado, Bolsonaro xingando todos kkkk;negativo;0.004840248159964121;0.2381348021077712;0.7570249497322639;🙁
PAREM DE SEREM BURROS O SUAS ANTAS, PORTUGAL E MEXICO ESTAO EM CHAVES DIFERENTE, É MUITO IMPROVAVEL ISSO ACONTECER... POREM É POSSIVEL!;negativo;2.1604646738181398e-06;0.0002614551164948222;0.999736384418831;🙁
Kkkkkkkkk faz me rir<br />Mexico ja vai embora segunda;negativo;0.001451725253700998;0.4390465945315539;0.5595016802147446;🙁
"Essa previsão aí deu uma zica brava pq França, Argentina, Portugal, México e Brasil estão do mesmo lado da chave, ou seja:<br />1- Portugal não pega o México na final, só pode se enfrentarem nas semifinais;<br />2- Portugal tbm só enfrenta o Brasil nas semifinais, sendo que para isso o Brasil tem que ganhar do México;<br />3- Para as semifinais só temos os Resultados: Portugal x Brasil; Portugal x México;<br />4- Para as Finais: Portugal x Espanha; Brasil x Espanha";neutro;2.919769292586402e-06;0.7839341975992656;0.21606288263144413;😐
Quem tá narrando é a Eliana do SBT, é?! Kkk;negativo;0.04861229203963498;0.13597006380321025;0.8154176441571541;🙁
Nao tem como ter Portugal e Mexico na final pq eles estao do mesmo lado da chave, entao o maximo é uma semi final;negativo;0.00012807172751809563;0.003386295659121453;0.9964856326133623;🙁
Brasil leva o hexa!;negativo;0.20572819214802215;0.37120495053223546;0.4230668573197433;🙁
kkkk, que essa previsão esteja errada , já que o Brasil vai joga contra o Mexico segunda ! kkk;negativo;0.003102460645081953;0.34767759443550966;0.6492199449194066;🙁
Infelizmente o Brasil  Vai ser vice para França outra vez. Gravem isso;negativo;0.00018852107047511823;0.01807095503482937;0.9817405238947002;🙁
No chaveamento não dá pra eles se enfrentarem;negativo;0.030980200846581256;0.24026952306891178;0.7287502760845066;🙁
pq será q dois paises da america central surpreenderam e mt nessa ultimas copas??? por ex: costa rica na de 2014 e mexico nessa copa 2018... anotem ai o mexico vai passar bunitu do brasil , esperem só...hsuahsuahsuahsaus;negativo;1.4574335395285566e-05;0.00016123314124964937;0.9998241925233466;🙁
Vou apostar em um bolão;negativo;0.008302273106421563;0.488683153758758;0.503014573134821;🙁
Triste eles tao na mesma chave kakakaka<br />E o mexico vai ser provado pelo Brasil;negativo;0.0001714031742157731;0.0022059240298917203;0.9976226727958929;🙁
Não tem como a final da copa do mundo ser de México e Portugal...😊pq o Brasil pode ganhar do México e se o México ganhar ele vai pegar o Portugal nas quartas ou semi final;neutro;0.0005279480222494635;0.8080133829188499;0.19145866905890185;😐
Aqui é Brasil, México Vai embora pra casa kkkkkk;neutro;0.0008303395906095752;0.5929274134027039;0.4062422470066856;😐
Brasil não é Hexa nunca... portanto é capaz de ser verdade até...;negativo;0.008058824386774;0.010544000498205213;0.9813971751150188;🙁
A cada dia que passa Os Simpsons me surpreendem e me dão mais medo..;negativo;0.059629168739431686;0.27365170590270427;0.6667191253578634;🙁
Agora fiquei com medo :| esse hexa tem que vim siô kkkk;negativo;0.06977295496263437;0.2877919941132155;0.6424350509241503;🙁
N se Pd acontecer essa final pois eles se cruzam na semi;neutro;0.002064720840725365;0.7658500807345593;0.23208519842471595;😐
Já deu ruim essa previsão;neutro;0.09025216988148967;0.47075520241833246;0.4389926277001779;😐
Ja errou porque eles estão  na mesma chave ou seja apenas um pode chegar kkkkkk;negativo;5.185705000983501e-05;0.021903080448600516;0.9780450625013887;🙁
Mds que voz é essa?;negativo;0.09722426610085047;0.0415997721568334;0.8611759617423165;🙁
Brasil rumo ao hexa;neutro;0.15800858251874617;0.47129145510660503;0.3706999623746486;😐
Brasil vai ser hexa campeão.;neutro;0.08234930229401992;0.5937646948521609;0.3238860028538203;😐
México e Portugal caso passem se cruzam na semifinal;neutro;0.12308699732410065;0.7631094590977818;0.11380354357811986;😐
Kkkkk. Portugal é México estão na mesma chave, então não sera a final.;negativo;0.0085534961161933;0.2965013419183085;0.694945161965496;🙁
Os Simpsons preveu a Alemanha vencendo do brasil por 2 x 0 em 2014 mais acabou perdendo pra Coréia do Sul em 2018.;neutro;0.0004223381846792955;0.9936704296284038;0.005907232186916949;😐
Vai tomar um processinho de leve da Fox;neutro;0.0006205638914055083;0.8164166990186069;0.18296273708998517;😐
Essa previsão dos Simpsons é impossível pois apenas um desses time podem estar na final pois eles estão na mesma chave e se enfrentariam na semifinal caso ambos passem;negativo;1.91990174946252e-06;0.07911062091398328;0.9208874591842653;🙁
Dessa fez ele vai erra porque já vai pega o Brasil o destino foi mudado pelo o Brasil 😂😂😂😂😂😂😂😂;negativo;0.00013789331089964857;0.027962258501496536;0.9718998481876041;🙁
Isso não vai acontecer;neutro;0.07732508726785463;0.502044262350251;0.42063065038189457;😐
Mais o México já vai embora segunda anota ai;negativo;0.005716661637678531;0.42199129459813606;0.5722920437641866;🙁
Os sipsons muito foda;negativo;0.3333394890131632;0.13131561431568026;0.5353448966711566;🙁
Ep de 2014 eles previrao da copa de 2014 n 2018;negativo;0.038927050376275196;0.42691417401245507;0.5341587756112702;🙁
Deixa pra próxima Simpsons, pq o México segunda da thau;neutro;0.014083789111858229;0.5117466174945456;0.4741695933935957;😐
Portugal e México? Impossível kkkk;negativo;0.3494507214556643;0.1623521622699924;0.4881971162743437;🙁
Eles foram criados pela elite global para avisar o povo que eles que mandam no mundo. Esse desenho e uma família... é dentro de uma família que eles ejetam seus planos pro futuro...Por isso que eles nunca sairam do ar... é um jeito que eles inventaram para  avisar a população sobre seus planos macabros para o mundo. Jesus está voltando ALERTA OOOH IGREJA 😐;negativo;1.1850874258438238e-09;5.0582096658351114e-05;0.9999494167182665;🙁
<b>BRASIL X CROÁCIA  A FINAL</b>;neutro;0.2833863728866053;0.6811168413949171;0.03549678571847855;😐
"Início:<br /><br />Homer: RONAL...D&#39;OH!!!<br /><br />KKKKKKKKKKKKKKKKKKKKKKK";negativo;0.07535527753008743;0.05690175717352753;0.8677429652963824;🙁
Não tem como;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
México tá ruim sei não hein kk;negativo;0.01751049921171858;0.17688290625651437;0.8056065945317675;🙁
Se México ganha a copa que é quase impossível de verde ksksksk  eu abandona o Brasil;negativo;0.026992266988831323;0.04693721103044279;0.9260705219807286;🙁
Pode ser que o México não vai para a final mas dizer que ele vai eliminar o Brasil segunda-feira sim Brasil vai ser eliminado pelo México segunda-feira 2 a 1 kkk;negativo;0.0006756711134197009;0.17496545719257797;0.8243588716939996;🙁
Portugal will win the Cup;positivo;0.6180262413577124;0.3454099479697766;0.03656381067250885;🙂
Previsão furada. Portugal e México estão no mesmo chaveamento, então não há a possibilidade de se enfrentarem na final.;neutro;0.017470026850312074;0.6322737732138713;0.3502561999358174;😐
Impossível pois no chaveamento ambos só vão se enfrentar caso cheguem nas semifinais;negativo;0.0017412377079145595;0.24868983252214052;0.7495689297699445;🙁
México e Portugal tão na merma fase, a teoria foi pro caralho;negativo;0.0079176370338997;0.06561479515691544;0.9264675678091866;🙁
Estão os brasileiros com a cara enfiada na televisão igual um bando de tontos dinovo..;negativo;0.006842886470494574;0.24250844511105543;0.7506486684184532;🙁
COMO EU VIM PARAR AQUI?;neutro;0.06861579628718012;0.47412362784893936;0.45726057586388136;😐
Me equivoquei, eles podem sim se encontrar em uma semi-final;negativo;0.23257519639749616;0.3343696252431024;0.43305517835940166;🙁
Dessa vez erraram.;negativo;0.022850102123662175;0.04229795717911302;0.9348519406972252;🙁
Resultado desse jogo é Portugal ou México ir pra final, portanto nas quartas de final eles se encontram.;negativo;0.00025142202313597367;0.051182508938157595;0.9485660690387017;🙁
Impossivel não dá pra ser portugal x mexico alegrem se pois portugal e mexico estão do mesmo lado o maximo que pode ir é até as semifinais os dois times;negativo;0.0016625718296274486;0.14740991685397126;0.850927511316404;🙁
Eles podem participa da final sim pois nas quartas de finais é sempre sorteado os times dnv;neutro;0.00021561641415641163;0.7463584662643477;0.2534259173214948;😐
Pode ter certeza que o MÉXICO vai estar na final dessa copa do mundo 2018 e o brasil vai perder nas semifinais ! PODE TER CERTEZA !;neutro;7.77508166060206e-05;0.6071255436283083;0.39279670555508583;😐
Não tem como eles se enfrentarem na final;neutro;0.1757335096209761;0.44702188363599604;0.37724460674302784;😐
Eu realmente eapero  eles errem essa, pq o Brasil vai enfrentar o mexico dia 02/07/2018 kkkkkk;negativo;0.011126198647911518;0.03520169718897768;0.953672104163114;🙁
Isso é impossivel ja que se estas duas equipas continuarem a ganhar eles irão jogar nas meias finais;negativo;0.02597007697754241;0.17742439204495072;0.7966055309775075;🙁
Tomare que não<br />Seja Brasil campeão;negativo;0.10570030981816193;0.43471545591127925;0.4595842342705586;🙁
Final será Brasil x Inglaterra pode printar 😎👍;neutro;0.012947308649989579;0.8086910011221957;0.178361690227816;😐
Em 2012, teve um episódio do homer lendo palavras cruzadas, uma delas foi sobre o Hexa. <br />Homer: <b>Não (na forma de surpreso)... Brasil... Hexacampeão de futebol</b><br />Ele disse isso e dps a Marge chama ele pra ir la fora da casa pra resolver algo na garagem;neutro;1.565880581532606e-05;0.6680284024568596;0.3319559387373191;😐
Agr to preocupado;negativo;0.07964056298614246;0.13975231419931353;0.7806071228145431;🙁
Bando de burro, não tem como dar essa final;negativo;0.0010925821943409647;0.059901483282901444;0.9390059345227569;🙁
Eles ficaram na mesma chave impossível uma final entre eles;negativo;0.009611215219906438;0.0825380048607484;0.907850779919345;🙁
Essa não vai ser a final da copa do mundo 2018. Portugal x México podem se encontrar nas semifinais mas, acho que o México não passa pelo Brasil nas oitavas de final;neutro;0.0021104377450080042;0.9717725239421847;0.026117038312807518;😐
se portugal vencer vamos invadir a fox e invadir portugal e vamos colonizar os portugueses;neutro;0.03350862485225247;0.9302475018916405;0.036243873256102475;😐
Mas.. eles estão na msm chave.. das finais e caso vão avançado.. se pegam nas quartas ou semi..;neutro;0.0001792459978270786;0.6062763265096387;0.39354442749253804;😐
Só esqueceram um detalhe , Portugal e México se enfrentam somente numa eventual semi-final , já que estão do mesmo lado da chave nas oitavas de finais , não tem como jogarem uma final de copa do mundo .;negativo;5.5339627035403404e-05;0.2139003895641325;0.7860442708088338;🙁
Não vai ser Portugal e México , pois os dois estão do mesmo lado da tabela;negativo;0.18941751194509024;0.04109237738554376;0.7694901106693675;🙁
já ta errado, Portugal e me xico podem se encontrar nas quartas, não na final;negativo;0.024855341797183246;0.20714528890506248;0.7679993692977543;🙁
BÉLGICA CAMPEÃ.;positivo;0.5054091974792277;0.20389440797680433;0.2906963945439662;🙂
Portugal n paça pelo Uruguai,  México n passa pelo Brasil. (Ponto);neutro;0.0488698854895853;0.7749050563684045;0.17622505814201309;😐
Desde quando o CR7 tem orelha furada;negativo;0.14036755531884063;0.13828910172564213;0.7213433429555183;🙁
Impossivel! Se passarem, portugal e mexico se enfrentam nas semi-finais. Conta outra, que essa ta ridicula!;negativo;0.01002804869277039;0.03191549029527817;0.9580564610119535;🙁
Bom mesmo foi ver a coreia meter 2x0 na alemanha uhauhauha;positivo;0.6293822496346504;0.15330675603080543;0.21731099433454112;🙂
portugal pode ganhar copa ate agora nao pereos minho jogo;negativo;0.0027172555448108176;0.06350826862966163;0.9337744758255244;🙁
Impossivel eles estão na mesma chave e so podem se encontrar até a semifinal;negativo;0.02111953057893353;0.4058045681010653;0.5730759013200017;🙁
Não pode ser possível que essa profecia aconteça pois se os dois times passarem por tudo vão se enfrentar na semifinal;neutro;0.0020767858812574024;0.564250303018298;0.43367291110044104;😐
então  eles previram Portugal x México?;neutro;0.3179580013115243;0.5194512189047327;0.16259077978374162;😐
não tem como dar México e Portugal na final. mas sim nas quartas de finais caso o Brasil perca pro México e o Portugal ganhe do Uruguai nas oitavas de finais.;neutro;3.654782134647071e-05;0.9152159692076512;0.08474748297100652;😐
Era bom...;positivo;0.551025947493514;0.15646422708299637;0.29250982542348947;🙂
Não dá kkkk<br />A final e entre Brasil x Espanha..;neutro;0.10799544541163092;0.7928696086696967;0.09913494591867272;😐
profecia desmentida!!!, se mexico passar para a final, tem que passar por portugal primeiro nas semis;neutro;0.4005804573326739;0.5284445777162182;0.07097496495110991;😐
Só que nao kkkkki alemanha n ta mais na copa;negativo;0.0016850469679900895;0.019677962201538175;0.9786369908304715;🙁
Sabre de nada;negativo;0.12775615403689367;0.22467471501988953;0.6475691309432171;🙁
SERÁ? ....;neutro;0.34618640082761204;0.34675068183955604;0.30706291733283164;😐
Não sei como eles vai fazer a final se eles tão na mesma chave;negativo;0.004988365949738115;0.06603517278541564;0.9289764612648435;🙁
Se não fosse o VAR no jogo de Portugal, talvez pudesse xD;negativo;0.04001677727476701;0.4085764325187324;0.5514067902065007;🙁
